Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
182,Jurgen Ekkelenkamp,nl NED,MF,nl Ajax,18,2000,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
183,Breel Embolo,ch SUI,"FW,MF",de Schalke 04,21,1997,4.2,4,2,0,4,0,0,4,0.0,4,5,0,5,1,5,0,0,Matches
184,Christian Eriksen,dk DEN,"MF,FW",eng Tottenham,26,1992,11.1,9,5,2,3,4,4,9,44.4,5,14,2,12,12,21,10,0,Matches
185,Fabinho,br BRA,"MF,DF",eng Liverpool,24,1993,8.1,27,21,9,17,1,12,34,35.3,22,5,0,5,12,39,15,0,Matches
186,Ralf Fährmann,de GER,GK,de Schalke 04,29,1988,6.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,2,Matches
187,Radamel Falcao,co COL,FW,fr Monaco,32,1986,3.8,2,2,0,1,1,0,2,0.0,2,1,0,1,0,2,2,0,Matches
188,Jefferson Farfán,pe PER,"FW,MF",ru Loko Moscow,33,1984,3.4,1,1,0,1,0,1,2,50.0,1,2,1,1,3,4,7,0,Matches
189,Christian Fassnacht,ch SUI,MF,ch Young Boys,24,1993,4.2,8,4,2,5,1,4,7,57.1,3,3,0,3,6,14,4,0,Matches
190,Federico Fazio,ar ARG,DF,it Roma,31,1987,6.0,9,7,6,2,1,4,8,50.0,4,10,8,2,8,17,26,1,Matches
191,Sofiane Feghouli,dz ALG,"MF,FW",tr Galatasaray,28,1989,1.5,1,0,1,0,0,1,2,50.0,1,2,0,2,0,1,1,0,Matches
192,Ljubomir Fejsa,rs SRB,MF,pt Benfica,29,1988,4.8,20,14,10,9,1,8,14,57.1,6,15,2,13,6,26,4,0,Matches
193,Nabil Fekir,fr FRA,"MF,FW",fr Lyon,25,1993,5.6,12,5,5,6,1,1,5,20.0,4,7,0,7,3,15,1,0,Matches
194,Felipe,br BRA,DF,pt Porto,29,1989,10.3,13,8,10,2,1,7,11,63.6,4,9,6,3,21,34,61,0,Matches
195,João Félix,pt POR,"FW,MF",pt Benfica,18,1999,0.8,2,2,1,1,0,1,1,100.0,0,1,0,1,0,2,0,0,Matches
196,Marouane Fellaini,be BEL,MF,eng Manchester Utd,30,1987,3.4,11,6,4,7,0,4,8,50.0,4,5,0,5,5,16,11,0,Matches
197,Gedson Fernandes,pt POR,MF,pt Benfica,19,1999,5.1,10,6,3,5,2,4,6,66.7,2,5,1,4,2,12,3,0,Matches
198,Manuel Fernandes,pt POR,"FW,MF",ru Loko Moscow,32,1986,3.2,8,6,3,3,2,1,3,33.3,2,5,1,4,2,10,1,0,Matches
199,Mário Fernandes,ru RUS,DF,ru CSKA Moscow,27,1990,5.1,13,10,9,3,1,10,14,71.4,4,5,2,3,13,26,21,0,Matches
200,Fernandinho,br BRA,"MF,DF",eng Manchester City,33,1985,7.1,13,9,3,9,1,3,9,33.3,6,11,7,4,19,32,17,1,Matches
201,Fernando,br BRA,"FW,MF",pt Porto,25,1993,1.6,7,4,7,0,0,1,3,33.3,2,2,0,2,0,7,2,0,Matches
202,Fernando,br BRA,FW,ua Shakhtar,19,1999,0.9,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
203,Fernando,br BRA,MF,tr Galatasaray,31,1987,3.6,8,6,1,5,2,3,6,50.0,3,4,2,2,6,14,8,0,Matches
204,Jordan Ferri,fr FRA,MF,fr Lyon,26,1992,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
205,Roberto Firmino,br BRA,"FW,MF",eng Liverpool,26,1991,7.8,12,8,2,6,4,3,16,18.8,13,11,0,11,2,14,3,1,Matches
206,Alessandro Florenzi,it ITA,"DF,FW",it Roma,27,1991,6.9,15,9,8,6,1,3,11,27.3,8,9,1,8,9,24,12,0,Matches
207,Phil Foden,eng ENG,MF,eng Manchester City,18,2000,1.4,1,1,1,0,0,0,6,0.0,6,1,0,1,0,1,2,0,Matches
208,Hernâni Fortes,pt POR,"FW,MF",pt Porto,26,1991,1.4,3,2,1,1,1,0,0,,0,2,0,2,0,3,2,0,Matches
209,Juan Foyth,ar ARG,DF,eng Tottenham,20,1998,1.1,1,1,0,1,0,1,3,33.3,2,2,0,2,5,6,0,1,Matches
210,Fred,br BRA,MF,eng Manchester Utd,25,1993,5.1,11,7,8,3,0,5,18,27.8,13,10,2,8,5,16,5,0,Matches
211,Gabriel,br BRA,"MF,FW",pt Benfica,24,1993,2.5,6,4,2,4,0,1,4,25.0,3,0,0,0,8,14,1,0,Matches
212,Cody Gakpo,nl NED,MF,nl PSV Eindhoven,19,1999,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
213,Konstantinos Galanopoulos,gr GRE,MF,gr AEK Athens,20,1997,5.4,7,4,4,3,0,2,5,40.0,3,3,1,2,11,18,5,0,Matches
214,Rodrigo Galo Brito,br BRA,"DF,MF",gr AEK Athens,31,1986,1.3,2,1,0,2,0,0,1,0.0,1,0,0,0,3,5,1,0,Matches
215,Kévin Gameiro,fr FRA,FW,es Valencia,31,1987,1.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
216,Ezequiel Garay,ar ARG,DF,es Valencia,31,1986,2.4,2,2,2,0,0,2,2,100.0,0,5,5,0,7,9,14,0,Matches
217,Ulisses Garcia,ch SUI,DF,ch Young Boys,22,1996,1.5,6,3,4,1,1,1,2,50.0,1,3,0,3,2,8,4,0,Matches
218,Paulo Gazzaniga,ar ARG,GK,eng Tottenham,26,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
219,David de Gea,es ESP,GK,eng Manchester Utd,27,1990,9.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,1,1,Matches
220,Dennis Geiger,de GER,MF,de Hoffenheim,20,1998,0.7,1,0,0,1,0,1,1,100.0,0,2,0,2,0,1,0,0,Matches
221,Faouzi Ghoulam,dz ALG,DF,it Napoli,27,1991,0.2,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
222,Giorgos Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,0.6,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
223,Giannis Gianniotas,gr GRE,"FW,MF",gr AEK Athens,25,1993,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
224,Kamil Glik,pl POL,DF,fr Monaco,30,1988,4.8,11,6,8,3,0,4,5,80.0,1,2,1,1,7,18,32,0,Matches
225,Serge Gnabry,de GER,"FW,MF",de Bayern Munich,23,1995,4.9,14,8,6,4,4,4,14,28.6,10,9,2,7,6,20,2,0,Matches
226,Marko Gobeljić,rs SRB,DF,rs Red Star,25,1992,3.4,7,3,6,1,0,3,4,75.0,1,6,1,5,11,18,14,0,Matches
227,Diego Godín,uy URU,DF,es Atlético Madrid,32,1986,6.0,3,2,1,2,0,0,3,0.0,3,4,3,1,9,12,21,0,Matches
228,Benjamin Goller,de GER,MF,de Schalke 04,19,1999,0.6,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
229,Aleksandr Golovin,ru RUS,"FW,MF",fr Monaco,22,1996,2.5,6,6,4,2,0,0,0,,0,1,0,1,4,10,1,0,Matches
230,Joe Gomez,eng ENG,DF,eng Liverpool,21,1997,5.9,8,1,6,1,1,3,8,37.5,5,1,0,1,6,14,14,0,Matches
231,Sergio Gómez,es ESP,FW,de Dortmund,17,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
232,Leon Goretzka,de GER,MF,de Bayern Munich,23,1995,3.6,11,7,6,5,0,5,9,55.6,4,5,1,4,5,16,1,0,Matches
233,Mathieu Gorgelin,fr FRA,GK,fr Lyon,27,1990,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
234,Mario Götze,de GER,"MF,FW",de Dortmund,26,1992,4.9,15,6,2,8,5,4,10,40.0,6,1,0,1,3,18,4,0,Matches
235,Gobe Gouano,fr FRA,FW,fr Monaco,17,2000,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
236,Samuel Grandsir,fr FRA,"MF,FW",fr Monaco,21,1996,2.1,4,1,4,0,0,2,3,66.7,1,5,0,5,3,7,0,0,Matches
237,Mason Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
238,Antoine Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8.0,9,7,6,1,2,3,10,30.0,7,3,0,3,4,13,7,0,Matches
239,Vincenzo Grifo,it ITA,DF,de Hoffenheim,25,1993,0.1,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
240,Florian Grillitsch,at AUT,MF,de Hoffenheim,22,1995,4.6,14,5,12,2,0,5,16,31.3,11,4,1,3,11,25,4,0,Matches
241,Álex Grimaldo,es ESP,DF,pt Benfica,22,1995,6.0,25,17,15,8,2,16,24,66.7,8,2,0,2,7,32,14,0,Matches
242,Gonçalo Guedes,pt POR,MF,es Valencia,21,1996,3.5,5,1,0,2,3,2,5,40.0,3,3,0,3,2,7,0,0,Matches
243,Raphaël Guerreiro,pt POR,"FW,MF",de Dortmund,24,1993,3.2,5,3,3,2,0,1,1,100.0,0,4,0,4,7,12,1,0,Matches
244,Sinan Gümüş,,FW,tr Galatasaray,24,1994,2.5,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,Matches
245,İlkay Gündoğan,de GER,MF,eng Manchester City,27,1990,6.5,9,6,1,7,1,4,13,30.8,9,5,0,5,8,17,5,0,Matches
246,Erick Gutiérrez,mx MEX,MF,nl PSV Eindhoven,23,1995,1.1,2,1,1,0,1,2,6,33.3,4,0,0,0,1,3,1,0,Matches
247,Robin Hack,de GER,MF,de Hoffenheim,19,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
248,Munir El Haddadi,ma MAR,FW,es Barcelona,22,1995,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
249,Achraf Hakimi,ma MAR,DF,de Dortmund,19,1998,4.1,9,7,5,4,0,5,14,35.7,9,7,1,6,4,13,3,0,Matches
250,Marek Hamšík,sk SVK,MF,it Napoli,31,1987,5.1,12,9,5,5,2,5,15,33.3,10,1,0,1,4,16,8,0,Matches
251,Samir Handanović,si SVN,GK,it Inter,34,1984,6.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,2,0,Matches
252,Amine Harit,ma MAR,"MF,FW",de Schalke 04,21,1997,1.6,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,0,0,Matches
253,Milan Havel,cz CZE,"FW,DF",cz Viktoria Plzeň,23,1994,2.5,2,1,0,0,2,2,3,66.7,1,4,1,3,6,8,3,0,Matches
254,Lukáš Hejda,cz CZE,DF,cz Viktoria Plzeň,28,1990,5.0,11,7,10,1,0,7,10,70.0,3,5,3,2,11,22,31,0,Matches
255,Jordan Henderson,eng ENG,MF,eng Liverpool,28,1990,8.9,18,15,3,12,3,6,15,40.0,9,9,0,9,13,31,10,0,Matches
256,Jorrit Hendrix,nl NED,MF,nl PSV Eindhoven,23,1995,5.8,11,5,8,2,1,2,11,18.2,9,14,4,10,13,24,21,0,Matches
257,Benjamin Henrichs,de GER,"DF,MF",fr Monaco,21,1997,3.3,4,3,1,2,1,1,3,33.3,2,6,0,6,4,8,3,0,Matches
258,Lucas Hernández,fr FRA,DF,es Atlético Madrid,22,1996,5.0,7,3,4,3,0,3,3,100.0,0,2,1,1,6,13,19,0,Matches
259,Ander Herrera,es ESP,MF,eng Manchester Utd,28,1989,1.9,7,2,3,2,2,0,3,0.0,3,4,1,3,2,9,3,0,Matches
260,Héctor Herrera,mx MEX,MF,pt Porto,28,1990,9.2,14,10,6,8,0,2,10,20.0,8,13,1,12,7,21,7,0,Matches
261,Son Heung-min,kr KOR,FW,eng Tottenham,26,1992,10.0,14,8,7,5,2,5,24,20.8,19,13,1,12,5,19,8,0,Matches
262,Marwin Hitz,ch SUI,GK,de Dortmund,30,1987,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
263,Guillaume Hoarau,fr FRA,FW,ch Young Boys,34,1984,4.5,8,5,3,4,1,1,8,12.5,7,4,2,2,0,8,12,0,Matches
264,Justin Hoogma,nl NED,MF,de Hoffenheim,20,1998,1.0,8,4,7,1,0,2,3,66.7,1,2,1,1,1,9,4,0,Matches
265,Tomáš Hořava,cz CZE,MF,cz Viktoria Plzeň,30,1988,2.4,4,1,1,3,0,2,7,28.6,5,3,1,2,4,8,1,0,Matches
266,Ethan Horvath,us USA,GK,be Club Brugge,23,1995,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
267,Benedikt Höwedes,de GER,DF,ru Loko Moscow,30,1988,5.0,10,9,6,3,1,4,7,57.1,3,7,6,1,7,17,12,1,Matches
268,Patrik Hrošovský,sk SVK,MF,cz Viktoria Plzeň,26,1992,6.0,11,9,4,7,0,5,14,35.7,9,10,1,9,5,16,11,0,Matches
269,Aleš Hruška,cz CZE,GK,cz Viktoria Plzeň,32,1985,4.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,Matches
270,Benjamin Hübner,de GER,DF,de Hoffenheim,29,1989,1.0,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,5,1,Matches
271,Roman Hubník,cz CZE,DF,cz Viktoria Plzeň,34,1984,6.0,13,10,10,1,2,6,8,75.0,2,8,4,4,12,25,47,0,Matches
272,Niklas Hult,se SWE,DF,gr AEK Athens,28,1990,6.0,11,6,8,3,0,5,7,71.4,2,4,0,4,10,21,13,0,Matches
273,Mats Hummels,de GER,DF,de Bayern Munich,29,1988,6.0,22,16,12,8,2,8,13,61.5,5,5,2,3,11,33,22,1,Matches
274,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,34,1983,1.1,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,0,0,Matches
275,Elseid Hysaj,al ALB,DF,it Napoli,24,1994,1.7,4,3,3,1,0,2,3,66.7,1,0,0,0,1,5,4,0,Matches
276,Mauro Icardi,ar ARG,FW,it Inter,25,1993,6.0,2,1,1,1,0,0,0,,0,2,0,2,2,4,9,0,Matches
277,Brian Idowu,ng NGA,DF,ru Loko Moscow,26,1992,3.0,6,5,3,2,1,2,4,50.0,2,3,1,2,8,14,6,0,Matches
278,Vladislav Ignatyev,ru RUS,DF,ru Loko Moscow,31,1987,5.8,15,11,9,6,0,6,18,33.3,12,7,3,4,17,32,20,0,Matches
279,Selçuk İnan,tr TUR,MF,tr Galatasaray,33,1985,1.2,2,1,2,0,0,1,3,33.3,2,1,0,1,0,2,1,0,Matches
280,Lorenzo Insigne,it ITA,FW,it Napoli,27,1991,5.4,1,1,0,0,1,0,4,0.0,4,1,0,1,1,2,0,0,Matches
281,Isco,es ESP,"FW,MF",es Real Madrid,26,1992,2.8,4,4,2,2,0,2,5,40.0,3,1,0,1,2,6,0,0,Matches
282,Nicolas Isimat-Mirin,fr FRA,DF,nl PSV Eindhoven,26,1991,0.3,1,1,1,0,0,0,0,,0,0,0,0,0,1,3,0,Matches
283,Ismaily,br BRA,DF,ua Shakhtar,28,1990,6.0,17,12,11,5,1,4,9,44.4,5,8,3,5,7,24,17,0,Matches
284,Jardel,br BRA,DF,pt Benfica,32,1986,4.0,6,4,4,2,0,1,1,100.0,0,4,2,2,8,14,12,0,Matches
285,Jemerson,br BRA,DF,fr Monaco,25,1992,5.0,5,4,4,1,0,0,2,0.0,2,2,0,2,6,11,20,0,Matches
286,Gabriel Jesus,br BRA,FW,eng Manchester City,21,1997,4.2,2,1,1,1,0,0,2,0.0,2,5,0,5,1,3,6,0,Matches
287,Juan Jesus,br BRA,DF,it Roma,27,1991,2.4,3,2,3,0,0,2,2,100.0,0,4,1,3,2,5,13,0,Matches
288,Joelinton,br BRA,FW,de Hoffenheim,21,1996,4.3,11,7,5,4,2,6,10,60.0,4,5,1,4,4,15,2,0,Matches
289,Jonas,br BRA,FW,pt Benfica,34,1984,1.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Matches
290,Phil Jones,eng ENG,DF,eng Manchester Utd,26,1992,3.0,4,2,1,3,0,0,4,0.0,4,6,5,1,7,11,12,0,Matches
291,Frenkie de Jong,nl NED,MF,nl Ajax,21,1997,10.9,27,16,14,11,2,12,30,40.0,18,12,3,9,19,46,22,2,Matches
292,Luuk de Jong,nl NED,"FW,MF",nl PSV Eindhoven,27,1990,5.9,8,5,4,4,0,3,9,33.3,6,11,4,7,7,15,13,0,Matches
293,Jorge,br BRA,"MF,FW",pt Porto,22,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
294,Dušan Jovančić,rs SRB,MF,rs Red Star,27,1990,3.0,7,3,3,3,1,4,8,50.0,4,4,1,3,4,11,6,0,Matches
295,Dejan Joveljić,rs SRB,FW,rs Red Star,18,1999,0.6,1,0,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0,Matches
296,Stevan Jovetić,me MNE,FW,fr Monaco,28,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
297,Branko Jovičić,rs SRB,MF,rs Red Star,25,1993,2.6,7,5,4,3,0,1,5,20.0,4,6,2,4,6,13,9,0,Matches
298,Juanfran,es ESP,DF,es Atlético Madrid,33,1985,5.0,12,10,9,3,0,10,11,90.9,1,7,1,6,11,23,10,0,Matches
299,Vinicius Júnior,br BRA,FW,es Real Madrid,18,2000,2.6,6,4,3,2,1,2,3,66.7,1,2,0,2,0,6,0,0,Matches
300,Ozan Kabak,tr TUR,DF,tr Galatasaray,18,2000,4.0,17,9,7,10,0,7,10,70.0,3,3,2,1,13,30,12,1,Matches
301,Pavel Kadeřábek,cz CZE,"DF,MF",de Hoffenheim,26,1992,6.0,10,7,5,5,0,5,10,50.0,5,6,2,4,4,14,22,0,Matches
302,Shinji Kagawa,jp JPN,MF,de Dortmund,29,1989,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
303,Nikola Kalinić,hr CRO,FW,es Atlético Madrid,30,1988,1.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,Matches
304,Harry Kane,eng ENG,FW,eng Tottenham,25,1993,8.6,9,6,0,7,2,1,3,33.3,2,4,1,3,2,11,7,0,Matches
305,Rick Karsdorp,nl NED,"MF,DF",it Roma,23,1995,0.8,3,2,2,1,0,2,3,66.7,1,1,1,0,1,4,3,2,Matches
306,Olarenwaju Kayode,ng NGA,"FW,MF",ua Shakhtar,25,1993,0.5,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,0,0,Matches
307,Moise Kean,it ITA,FW,it Juventus,18,2000,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
308,Thilo Kehrer,de GER,DF,fr Paris S-G,21,1996,5.4,10,7,6,4,0,4,12,33.3,8,7,2,5,5,15,13,1,Matches
309,Naby Keïta,gn GUI,MF,eng Liverpool,23,1995,2.7,13,8,3,9,1,7,13,53.8,6,4,1,3,5,18,3,0,Matches
310,Sami Khedira,de GER,MF,it Juventus,31,1987,1.2,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,Matches
311,Davit Khocholava,ge GEO,DF,ua Shakhtar,25,1993,2.5,1,0,1,0,0,0,1,0.0,1,3,2,1,4,5,19,0,Matches
312,Khetag Khosonov,ru RUS,"MF,DF",ru CSKA Moscow,20,1998,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
313,Joshua Kimmich,de GER,"DF,MF",de Bayern Munich,23,1995,7.0,11,6,7,2,2,4,9,44.4,5,9,2,7,12,23,8,0,Matches
314,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,22,1995,7.2,15,8,8,6,1,4,7,57.1,3,2,1,1,12,27,17,0,Matches
315,Viktor Klonaridis,be BEL,"MF,FW",gr AEK Athens,26,1992,3.5,1,1,1,0,0,1,2,50.0,1,2,0,2,1,2,0,0,Matches
316,Justin Kluivert,nl NED,FW,it Roma,19,1999,3.5,8,6,2,3,3,4,5,80.0,1,4,1,3,2,10,2,0,Matches
317,Koke,es ESP,MF,es Atlético Madrid,26,1992,6.2,14,6,6,7,1,8,22,36.4,14,4,0,4,7,21,9,0,Matches
318,Daniel Kolář,cz CZE,"FW,MF",cz Viktoria Plzeň,32,1985,1.0,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,Matches
319,Aleksandar Kolarov,rs SRB,"DF,MF",it Roma,32,1985,7.3,4,1,3,1,0,1,4,25.0,3,6,0,6,4,8,20,0,Matches
320,Vincent Kompany,be BEL,DF,eng Manchester City,32,1986,2.3,3,1,2,1,0,1,2,50.0,1,1,1,0,3,6,7,0,Matches
321,Geoffrey Kondogbia,cf CTA,MF,es Valencia,25,1993,4.5,16,10,10,5,1,9,16,56.3,7,8,3,5,13,29,11,0,Matches
322,Yevhen Konoplyanka,ua UKR,"FW,MF",de Schalke 04,28,1989,5.1,2,2,2,0,0,1,8,12.5,7,3,0,3,1,3,4,0,Matches
323,Jan Kopic,cz CZE,"MF,FW",cz Viktoria Plzeň,28,1990,3.3,2,2,2,0,0,1,5,20.0,4,3,0,3,2,4,4,0,Matches
324,Kalidou Koulibaly,sn SEN,DF,it Napoli,27,1991,6.0,14,9,9,5,0,7,10,70.0,3,10,7,3,12,26,24,0,Matches
325,Viktor Kovalenko,ua UKR,"MF,FW",ua Shakhtar,22,1996,4.1,4,3,1,3,0,1,6,16.7,5,1,0,1,2,6,2,0,Matches
326,Jan Kovařík,cz CZE,"FW,MF",cz Viktoria Plzeň,30,1988,4.0,1,0,1,0,0,1,1,100.0,0,2,1,1,2,3,5,0,Matches
327,Matúš Kozáčik,sk SVK,GK,cz Viktoria Plzeň,34,1983,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
328,Andrej Kramarić,hr CRO,"MF,FW",de Hoffenheim,27,1991,5.3,1,0,0,1,0,0,4,0.0,4,1,0,1,2,3,2,0,Matches
329,Rasmus Kristensen,dk DEN,DF,nl Ajax,21,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
330,Michal Krmenčík,cz CZE,FW,cz Viktoria Plzeň,25,1993,2.7,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,Matches
331,Toni Kroos,de GER,MF,es Real Madrid,28,1990,7.2,17,10,3,9,5,5,22,22.7,17,4,2,2,9,26,3,4,Matches
332,Nenad Krstičić,rs SRB,MF,rs Red Star,28,1990,4.8,8,6,6,2,0,3,13,23.1,10,9,0,9,16,24,10,0,Matches
333,Grzegorz Krychowiak,pl POL,"MF,DF",ru Loko Moscow,28,1990,6.0,12,7,2,7,3,3,6,50.0,3,6,1,5,7,19,15,1,Matches
334,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,27,1991,5.0,5,3,5,0,0,3,4,75.0,1,9,5,4,13,18,14,1,Matches
335,Konstantin Kuchayev,ru RUS,MF,ru CSKA Moscow,20,1998,0.2,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0,Matches
336,Ahmed Kutucu,tr TUR,FW,de Schalke 04,18,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
337,Saba Kvirkvelia,ge GEO,DF,ru Loko Moscow,26,1992,4.8,11,9,6,5,0,1,3,33.3,2,7,4,3,9,20,28,0,Matches
338,Georgii Kyrnats,ru RUS,"GK,MF",ru CSKA Moscow,20,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
339,Zakaria Labyad,ma MAR,MF,nl Ajax,25,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
340,Adam Lallana,eng ENG,"MF,FW",eng Liverpool,30,1988,1.2,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,0,0,Matches
341,Vassilis Lambropoulos,gr GRE,DF,gr AEK Athens,28,1990,3.0,5,5,3,2,0,0,2,0.0,2,6,6,0,4,9,21,0,Matches
342,Érik Lamela,ar ARG,"FW,MF",eng Tottenham,26,1992,3.7,11,5,3,6,2,2,5,40.0,3,7,0,7,2,13,2,0,Matches
343,Aymeric Laporte,es ESP,DF,eng Manchester City,24,1994,9.8,12,9,7,4,1,4,8,50.0,4,4,3,1,16,28,37,3,Matches
344,Toni Lato,es ESP,DF,es Valencia,20,1997,0.6,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,Matches
345,Sandro Lauper,ch SUI,"DF,MF",ch Young Boys,21,1996,4.5,14,10,7,6,1,7,14,50.0,7,9,4,5,11,25,21,0,Matches
346,Diogo Leite,pt POR,DF,pt Porto,19,1999,1.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,6,0,Matches
347,Cristian Lema,ar ARG,DF,pt Benfica,28,1990,0.5,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,4,0,Matches
348,Thomas Lemar,fr FRA,"MF,FW",es Atlético Madrid,22,1995,4.5,8,4,1,7,0,2,7,28.6,5,6,1,5,3,11,4,0,Matches
349,Clément Lenglet,fr FRA,DF,es Barcelona,23,1995,11.1,28,19,16,12,0,13,19,68.4,6,17,11,6,8,36,40,1,Matches
350,Karlo Letica,hr CRO,GK,be Club Brugge,21,1997,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
351,Robert Lewandowski,pl POL,FW,de Bayern Munich,29,1988,7.9,2,1,0,2,0,0,4,0.0,4,8,0,8,6,8,5,0,Matches
352,Matthijs de Ligt,nl NED,DF,nl Ajax,18,1999,11.0,16,12,11,3,2,5,13,38.5,8,12,8,4,15,31,49,0,Matches
353,David Limberský,cz CZE,DF,cz Viktoria Plzeň,34,1983,5.5,4,3,3,1,0,4,7,57.1,3,5,1,4,6,10,13,0,Matches
354,Victor Lindelöf,se SWE,DF,eng Manchester Utd,24,1994,7.0,4,3,1,3,0,3,7,42.9,4,6,3,3,9,13,31,0,Matches
355,Jesse Lingard,eng ENG,"FW,MF",eng Manchester Utd,25,1992,3.3,4,2,1,2,1,1,6,16.7,5,7,0,7,0,4,0,0,Matches
356,Martin Linnes,no NOR,DF,tr Galatasaray,26,1991,4.5,16,10,12,4,0,9,11,81.8,2,9,2,7,1,17,7,1,Matches
357,Marko Livaja,hr CRO,FW,gr AEK Athens,24,1993,0.7,3,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,Matches
358,Fernando Llorente,es ESP,FW,eng Tottenham,33,1985,2.7,2,0,0,1,1,1,4,25.0,3,0,0,0,0,2,10,0,Matches
359,Marcos Llorente,es ESP,MF,es Real Madrid,23,1995,1.6,4,4,1,3,0,3,6,50.0,3,0,0,0,1,5,1,0,Matches
360,Hugo Lloris,fr FRA,GK,eng Tottenham,31,1986,10.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
361,Anthony Lopes,pt POR,GK,fr Lyon,27,1990,7.4,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0,Matches
362,Adrián López,es ESP,"FW,MF",pt Porto,30,1988,1.3,1,1,0,1,0,1,4,25.0,3,1,0,1,1,2,0,0,Matches
363,Dejan Lovren,hr CRO,DF,eng Liverpool,29,1989,2.0,3,3,2,1,0,3,3,100.0,0,2,1,1,1,4,11,0,Matches
