Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial_Duels_Won,Aerial_Duels_Lost,Aerial_Duels_Won%,Matches
183,Elif Elmas,mk MKD,MF,it Napoli,19,1999,1.2,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0.0,Matches
184,Christian Eriksen,dk DEN,MF,eng Tottenham,27,1992,3.3,0,0,0,1,3,0,17,0,3,0,0,0,23,1,1,50.0,Matches
185,Aleksandr Erokhin,ru RUS,"MF,FW",ru Zenit,29,1989,1.8,2,0,0,6,1,0,7,1,0,0,0,0,10,2,0,100.0,Matches
186,Sebastiano Esposito,it ITA,"MF,FW",it Inter,17,2002,0.6,0,0,0,0,4,0,1,0,0,1,0,0,1,0,1,0.0,Matches
187,Fabinho,br BRA,MF,eng Liverpool,25,1993,5.4,1,0,0,8,5,0,1,7,11,0,0,0,44,8,10,44.4,Matches
188,Malachi Fagan-Walcott,eng ENG,DF,eng Tottenham,17,2002,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
189,Radamel Falcao,co COL,"FW,MF",tr Galatasaray,33,1986,2.3,1,0,0,4,8,2,0,0,1,0,0,0,10,6,16,27.3,Matches
190,Patrick Farkas,at AUT,DF,at RB Salzburg,26,1992,0.1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,,Matches
191,Ansu Fati,es ESP,FW,es Barcelona,16,2002,1.3,0,0,0,2,4,1,2,1,0,0,0,0,3,0,2,0.0,Matches
192,Sofiane Feghouli,dz ALG,"FW,MF",tr Galatasaray,29,1989,3.8,0,0,0,3,5,1,11,4,2,0,0,0,21,2,3,40.0,Matches
193,Ljubomir Fejsa,rs SRB,MF,pt Benfica,30,1988,1.7,0,0,0,3,2,0,0,3,3,0,0,0,14,0,0,,Matches
194,Felipe,br BRA,DF,es Atlético Madrid,30,1989,7.3,1,0,0,11,7,0,0,14,3,0,0,0,31,25,10,71.4,Matches
195,João Félix,pt POR,"FW,MF",es Atlético Madrid,19,1999,4.7,0,0,0,2,15,2,5,1,0,2,0,0,16,3,9,25.0,Matches
196,Gedson Fernandes,pt POR,MF,eng Tottenham,20,1999,0.8,0,0,0,1,3,0,3,0,0,0,0,0,1,0,0,,Matches
197,Gedson Fernandes,pt POR,"MF,FW",pt Benfica,20,1999,1.5,1,0,0,4,2,2,5,1,2,0,0,0,7,0,1,0.0,Matches
198,Fernandinho,br BRA,DF,eng Manchester City,34,1985,7.3,4,0,0,18,2,0,1,15,10,0,1,0,45,11,9,55.0,Matches
199,Roberto Firmino,br BRA,"FW,MF",eng Liverpool,27,1991,7.0,0,0,0,4,2,3,2,3,12,0,0,0,31,7,19,26.9,Matches
200,Junior Firpo,do DOM,"DF,FW",es Barcelona,22,1996,3.0,1,0,0,5,4,0,1,4,3,0,0,0,12,2,0,100.0,Matches
201,Alessandro Florenzi,it ITA,MF,es Valencia,28,1991,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
202,Phil Foden,eng ENG,"MF,FW",eng Manchester City,19,2000,2.8,2,1,1,3,2,0,4,2,2,0,0,0,12,1,4,20.0,Matches
203,José Fonte,pt POR,DF,fr Lille,35,1983,4.0,1,0,0,3,1,0,2,3,7,0,1,0,19,8,4,66.7,Matches
204,Emil Forsberg,se SWE,"MF,FW",de RB Leipzig,27,1991,5.8,0,0,0,5,5,1,17,1,7,0,0,0,25,3,11,21.4,Matches
205,Juan Foyth,ar ARG,DF,eng Tottenham,21,1998,2.2,0,0,0,2,2,0,3,2,2,0,0,0,12,2,1,66.7,Matches
206,Remo Freuler,ch SUI,MF,it Atalanta,27,1992,7.4,3,0,0,19,7,0,2,9,9,0,0,0,40,7,4,63.6,Matches
207,Michal Frydrych,cz CZE,DF,cz Slavia Prague,29,1990,1.9,0,0,0,2,0,0,0,3,1,0,0,0,9,11,3,78.6,Matches
208,Gabriel,br BRA,MF,pt Benfica,25,1993,4.9,2,0,0,12,4,0,4,16,10,0,0,0,41,9,7,56.3,Matches
209,Gianluca Gaetano,it ITA,MF,it Napoli,19,2000,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
210,Roberto Gagliardini,it ITA,MF,it Inter,25,1994,2.4,0,0,0,3,3,0,0,2,2,0,0,0,12,3,2,60.0,Matches
211,Kévin Gameiro,fr FRA,FW,es Valencia,32,1987,3.5,0,0,0,4,2,2,5,0,0,0,0,0,10,4,10,28.6,Matches
212,Idrissa Gana Gueye,sn SEN,MF,fr Paris S-G,29,1989,6.3,1,0,0,16,12,0,2,12,8,0,0,0,38,1,2,33.3,Matches
213,Ezequiel Garay,ar ARG,DF,es Valencia,32,1986,4.0,3,0,0,2,3,0,1,3,2,0,0,0,12,6,10,37.5,Matches
214,Eric García,es ESP,DF,eng Manchester City,18,2001,2.0,0,0,0,2,0,0,0,1,1,0,0,0,7,3,2,60.0,Matches
215,Mateo García,ar ARG,"FW,MF",rs Red Star,22,1996,5.4,0,0,0,3,7,0,1,7,13,0,0,0,32,0,7,0.0,Matches
216,Mario Gavranović,ch SUI,FW,hr Dinamo Zagreb,29,1989,0.9,0,0,0,2,1,1,0,0,0,1,0,0,3,3,2,60.0,Matches
217,Paulo Gazzaniga,ar ARG,GK,eng Tottenham,27,1992,4.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,Matches
218,Olivier Giroud,fr FRA,FW,eng Chelsea,32,1986,1.0,1,0,0,2,1,0,0,0,0,0,0,0,2,4,4,50.0,Matches
219,Serge Gnabry,de GER,FW,de Bayern Munich,24,1995,8.5,2,0,0,11,11,2,25,5,13,0,0,0,35,5,7,41.7,Matches
220,Marko Gobeljić,rs SRB,DF,rs Red Star,26,1992,5.5,0,0,0,6,3,2,10,7,11,0,0,0,25,7,2,77.8,Matches
221,Diego Godín,uy URU,DF,it Inter,33,1986,5.0,2,0,0,5,4,0,0,15,4,0,0,0,32,9,1,90.0,Matches
222,Amer Gojak,ba BIH,MF,hr Dinamo Zagreb,22,1997,1.9,0,0,0,3,0,0,0,0,7,0,0,0,14,2,1,66.7,Matches
223,Pierluigi Gollini,it ITA,GK,it Atalanta,24,1995,7.0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,100.0,Matches
224,Joe Gomez,eng ENG,DF,eng Liverpool,22,1997,5.7,2,0,0,15,9,0,7,15,4,0,0,0,54,25,12,67.6,Matches
225,Maxi Gómez,uy URU,FW,es Valencia,22,1996,4.7,1,0,0,8,11,5,1,1,0,0,0,0,8,17,21,44.7,Matches
226,Papu Gómez,ar ARG,"MF,FW",it Atalanta,31,1988,7.9,0,0,0,2,17,3,49,6,4,0,0,0,39,0,5,0.0,Matches
227,Leon Goretzka,de GER,MF,de Bayern Munich,24,1995,5.8,0,0,0,13,3,1,2,11,11,0,0,0,28,9,9,50.0,Matches
228,Robin Gosens,de GER,DF,it Atalanta,25,1994,7.3,1,0,0,7,12,0,17,11,14,0,0,0,45,18,10,64.3,Matches
229,Mario Götze,de GER,"FW,MF",de Dortmund,27,1992,0.8,0,0,0,2,0,1,0,0,2,0,0,0,9,0,0,,Matches
230,Amine Gouiri,dz ALG,FW,fr Lyon,19,2000,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
231,Antoine Griezmann,fr FRA,"FW,MF",es Barcelona,28,1991,7.3,2,0,0,9,5,1,7,6,3,0,0,0,19,2,8,20.0,Matches
232,Álex Grimaldo,es ESP,DF,pt Benfica,23,1995,6.0,0,0,0,2,6,0,40,9,7,0,0,0,34,4,3,57.1,Matches
233,Gonçalo Guedes,pt POR,"FW,MF",es Valencia,22,1996,2.2,0,0,0,1,12,0,4,0,4,1,0,0,6,1,2,33.3,Matches
234,Raphaël Guerreiro,pt POR,"DF,MF",de Dortmund,25,1993,6.1,1,0,0,6,1,0,8,10,3,0,0,0,31,5,6,45.5,Matches
235,Guilherme,br BRA,MF,gr Olympiacos,28,1991,5.0,2,0,0,6,10,1,1,3,3,0,1,0,28,4,7,36.4,Matches
236,Bruno Guimarães,br BRA,MF,fr Lyon,21,1997,3.3,0,0,0,1,3,0,0,4,4,0,0,0,17,1,1,50.0,Matches
237,Péter Gulácsi,hu HUN,GK,de RB Leipzig,29,1990,9.7,0,0,0,0,1,0,0,0,0,0,0,0,13,4,0,100.0,Matches
238,İlkay Gündoğan,de GER,MF,eng Manchester City,28,1990,9.0,0,0,0,6,7,1,12,11,5,0,0,0,68,7,2,77.8,Matches
239,Erling Haaland,no NOR,FW,at RB Salzburg,19,2000,4.1,1,0,0,7,1,2,3,1,1,0,0,0,13,3,5,37.5,Matches
240,Erling Haaland,no NOR,FW,de Dortmund,19,2000,2.0,1,0,0,4,2,0,0,2,2,0,0,0,3,4,7,36.4,Matches
241,Ianis Hagi,ro ROU,MF,be Genk,20,1998,1.6,0,0,0,1,3,0,25,1,1,0,0,0,6,1,2,33.3,Matches
242,Amadou Haidara,ml MLI,"MF,FW",de RB Leipzig,21,1998,3.0,3,0,0,7,1,0,0,8,7,0,0,0,18,3,5,37.5,Matches
243,Izet Hajrović,ba BIH,MF,hr Dinamo Zagreb,27,1991,0.1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0.0,Matches
244,Achraf Hakimi,ma MAR,"MF,DF",de Dortmund,20,1998,7.9,0,0,0,9,15,1,27,7,5,0,0,0,37,3,4,42.9,Matches
245,Marcel Halstenberg,de GER,DF,de RB Leipzig,27,1991,5.7,1,0,0,9,5,0,14,7,7,0,0,0,34,8,7,53.3,Matches
246,Samir Handanović,si SVN,GK,it Inter,35,1984,6.0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,,Matches
247,Taylor Harwood-Bellis,eng ENG,DF,eng Manchester City,17,2002,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0,Matches
248,Hans Hateboer,nl NED,DF,it Atalanta,25,1994,6.6,2,0,0,9,4,1,12,7,3,0,0,0,29,9,17,34.6,Matches
249,Kai Havertz,de GER,"MF,FW",de Leverkusen,20,1999,4.8,0,0,0,2,6,1,6,1,1,0,0,0,23,7,13,35.0,Matches
250,Eden Hazard,be BEL,FW,es Real Madrid,28,1991,5.0,1,0,0,2,16,1,2,3,3,0,0,0,20,1,3,25.0,Matches
251,Thorgan Hazard,be BEL,"FW,MF",de Dortmund,26,1993,5.3,2,0,0,10,5,1,22,1,8,0,0,0,27,3,7,30.0,Matches
252,Hwang Hee-chan,kr KOR,FW,at RB Salzburg,23,1996,6.0,0,0,0,11,6,5,5,1,2,2,0,0,27,3,19,13.6,Matches
253,Jordan Henderson,eng ENG,MF,eng Liverpool,29,1990,5.7,0,0,0,6,3,0,14,8,7,0,0,0,37,6,7,46.2,Matches
254,Mario Hermoso,es ESP,DF,es Atlético Madrid,24,1995,3.9,1,0,0,6,4,0,1,8,3,0,0,0,24,5,2,71.4,Matches
255,Lucas Hernández,fr FRA,DF,de Bayern Munich,23,1996,1.7,0,0,0,2,0,0,6,2,1,0,0,0,14,1,0,100.0,Matches
256,Ander Herrera,es ESP,MF,fr Paris S-G,29,1989,3.6,2,0,0,5,14,0,1,8,2,0,0,0,26,0,2,0.0,Matches
257,Héctor Herrera,mx MEX,MF,es Atlético Madrid,29,1990,2.9,1,0,0,4,4,1,5,2,0,0,0,0,18,4,4,50.0,Matches
258,Son Heung-min,kr KOR,FW,eng Tottenham,27,1992,4.1,0,0,0,4,4,3,7,2,1,0,0,0,12,1,2,33.3,Matches
259,Bryan Heynen,be BEL,"MF,FW",be Genk,22,1997,2.9,0,0,0,1,2,0,4,6,5,0,0,0,13,5,6,45.5,Matches
260,Gonzalo Higuaín,ar ARG,FW,it Juventus,31,1987,5.7,0,0,0,1,5,2,4,0,0,0,0,0,10,2,5,28.6,Matches
261,David Hovorka,cz CZE,DF,cz Slavia Prague,25,1993,3.0,2,0,0,2,1,0,1,5,3,0,0,0,22,8,3,72.7,Matches
262,Benedikt Höwedes,de GER,DF,ru Loko Moscow,31,1988,6.0,1,0,0,2,2,0,0,14,4,0,0,1,19,4,4,50.0,Matches
263,Lukáš Hrádecký,fi FIN,GK,de Leverkusen,29,1989,6.0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,,Matches
264,Patrik Hrošovský,sk SVK,MF,be Genk,27,1992,4.6,0,0,0,1,3,0,12,5,5,0,0,0,35,4,0,100.0,Matches
265,Callum Hudson-Odoi,eng ENG,"FW,MF",eng Chelsea,18,2000,2.9,0,0,0,5,4,3,11,2,1,0,0,0,12,1,3,25.0,Matches
266,Mats Hummels,de GER,DF,de Dortmund,30,1988,8.0,2,0,0,6,1,2,0,30,12,0,1,0,59,14,8,63.6,Matches
267,Klaas-Jan Huntelaar,nl NED,FW,nl Ajax,35,1983,0.4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,60.0,Matches
268,Josef Hušbauer,cz CZE,MF,cz Slavia Prague,29,1990,2.3,1,0,0,5,3,0,8,3,1,0,0,0,12,1,4,20.0,Matches
269,Roger Ibanez,br BRA,"DF,FW",it Atalanta,20,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
270,Mauro Icardi,ar ARG,FW,fr Paris S-G,26,1993,5.3,1,0,0,3,8,3,2,0,1,0,0,0,4,6,9,40.0,Matches
271,Brian Idowu,ng NGA,DF,ru Loko Moscow,27,1992,2.7,0,0,0,3,1,0,1,4,3,0,0,0,20,5,4,55.6,Matches
272,Vladislav Ignatyev,ru RUS,"DF,MF",ru Loko Moscow,32,1987,4.9,2,0,0,6,3,0,4,5,10,0,0,0,18,1,13,7.1,Matches
273,Jonathan Ikone,fr FRA,"MF,FW",fr Lille,21,1998,2.7,1,0,0,2,1,0,2,0,0,0,0,0,7,1,4,20.0,Matches
274,Josip Iličić,si SVN,"FW,MF",it Atalanta,31,1988,5.7,2,0,0,6,17,1,18,4,1,3,1,0,28,1,4,20.0,Matches
275,Selçuk İnan,tr TUR,"MF,FW",tr Galatasaray,34,1985,0.7,1,0,0,2,1,0,1,2,0,0,0,0,1,0,2,0.0,Matches
276,Lorenzo Insigne,it ITA,"MF,FW",it Napoli,28,1991,3.9,1,0,0,2,5,4,10,6,3,0,0,0,11,0,3,0.0,Matches
277,Isco,es ESP,"MF,FW",es Real Madrid,27,1992,3.0,0,0,0,0,5,0,3,3,3,0,0,0,16,0,3,0.0,Matches
278,Ismaily,br BRA,DF,ua Shakhtar,29,1990,6.0,0,0,0,3,6,0,6,13,12,0,0,0,44,9,10,47.4,Matches
279,Junya Ito,jp JPN,"MF,FW",be Genk,26,1993,4.9,1,0,0,3,9,6,18,4,6,0,0,0,26,5,2,71.4,Matches
280,Mirko Ivanić,me MNE,MF,rs Red Star,25,1993,1.2,0,0,0,0,1,0,0,2,1,0,0,0,5,1,1,50.0,Matches
281,Branislav Ivanović,rs SRB,DF,ru Zenit,35,1984,5.8,0,0,0,1,3,0,0,5,2,0,0,0,23,9,5,64.3,Matches
282,Luka Ivanušec,hr CRO,"MF,DF",hr Dinamo Zagreb,20,1998,1.1,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,,Matches
283,Reece James,eng ENG,DF,eng Chelsea,19,1999,4.2,1,0,0,1,6,0,30,5,5,0,0,0,22,11,6,64.7,Matches
284,Jardel,br BRA,DF,pt Benfica,33,1986,1.8,0,0,0,1,1,0,0,3,1,0,0,0,6,6,8,42.9,Matches
285,Léo Jardim,br BRA,GK,fr Lille,24,1995,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
286,Gabriel Jesus,br BRA,"FW,MF",eng Manchester City,22,1997,6.5,0,0,0,7,9,4,0,8,3,0,0,0,22,21,12,63.6,Matches
287,Frenkie de Jong,nl NED,MF,es Barcelona,22,1997,8.3,0,0,0,2,10,0,1,12,10,0,0,0,54,2,2,50.0,Matches
288,Siem de Jong,nl NED,MF,nl Ajax,30,1989,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
289,Jorginho,it ITA,MF,eng Chelsea,27,1991,6.8,3,0,0,11,5,0,1,13,10,0,1,0,55,4,6,40.0,Matches
290,Jota,pt POR,FW,pt Benfica,20,1999,0.7,1,0,0,2,1,0,2,0,0,0,0,0,0,0,2,0.0,Matches
291,Dušan Jovančić,rs SRB,MF,rs Red Star,28,1990,2.0,0,0,0,4,4,0,1,4,4,0,0,0,13,3,4,42.9,Matches
292,Luka Jović,rs SRB,FW,es Real Madrid,21,1997,1.3,0,0,0,2,1,0,0,0,1,0,0,0,3,7,10,41.2,Matches
293,Vinicius Júnior,br BRA,FW,es Real Madrid,19,2000,2.2,1,0,0,4,5,1,6,1,2,0,0,0,15,1,0,100.0,Matches
294,Zlatko Junuzović,at AUT,MF,at RB Salzburg,31,1987,5.6,1,0,0,10,7,0,21,10,6,0,0,0,44,4,5,44.4,Matches
295,Damian Kądzior,pl POL,"MF,FW",hr Dinamo Zagreb,27,1992,0.7,0,0,0,1,0,0,4,0,0,0,0,0,1,0,2,0.0,Matches
296,Kevin Kampl,si SVN,MF,de RB Leipzig,28,1990,3.2,1,0,0,7,3,0,2,5,1,0,0,0,22,3,3,50.0,Matches
297,Harry Kane,eng ENG,FW,eng Tottenham,26,1993,5.0,1,0,0,4,7,3,5,0,3,1,0,0,10,8,5,61.5,Matches
298,Lee Kang-in,kr KOR,"MF,FW",es Valencia,18,2001,1.4,1,0,0,6,5,0,1,0,3,0,0,0,7,0,1,0.0,Matches
299,N'Golo Kanté,fr FRA,MF,eng Chelsea,28,1991,4.0,1,0,0,6,1,0,6,9,4,0,0,0,34,3,4,42.9,Matches
300,Vyacheslav Karavayev,ru RUS,DF,ru Zenit,24,1995,4.6,0,0,0,2,0,1,23,4,9,0,0,0,19,1,2,33.3,Matches
301,Thilo Kehrer,de GER,DF,fr Paris S-G,22,1996,4.2,0,0,0,5,10,0,4,3,11,0,0,0,14,5,5,50.0,Matches
302,Naby Keïta,gn GUI,"MF,FW",eng Liverpool,24,1995,2.8,0,0,0,4,3,0,0,2,7,0,0,0,23,0,2,0.0,Matches
303,Mikhail Kerzhakov,ru RUS,GK,ru Zenit,32,1987,4.0,0,0,0,0,3,0,0,1,0,0,0,0,2,4,0,100.0,Matches
304,Sami Khedira,de GER,MF,it Juventus,32,1987,2.9,0,0,0,4,3,1,5,3,4,0,0,0,10,2,2,50.0,Matches
305,Joshua Kimmich,de GER,"DF,MF",de Bayern Munich,24,1995,10.0,3,0,0,14,15,3,74,10,8,0,0,0,50,7,5,58.3,Matches
306,Presnel Kimpembe,fr FRA,DF,fr Paris S-G,23,1995,10.0,1,0,0,11,15,0,0,15,14,0,0,0,56,14,17,45.2,Matches
307,Simon Kjær,dk DEN,DF,it Atalanta,30,1989,1.0,0,0,0,2,1,0,0,0,2,0,0,0,6,6,4,60.0,Matches
308,Lukas Klostermann,de GER,DF,de RB Leipzig,23,1996,9.0,1,0,0,5,0,1,11,16,7,0,1,0,72,9,6,60.0,Matches
309,Anton Kochenkov,kg KGZ,GK,ru Loko Moscow,32,1987,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,Matches
310,Sekou Koita,ml MLI,MF,at RB Salzburg,19,1999,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
311,Koke,es ESP,MF,es Atlético Madrid,27,1992,8.8,1,0,0,6,11,0,17,7,9,0,0,0,48,6,7,46.2,Matches
312,Ondřej Kolář,cz CZE,GK,cz Slavia Prague,24,1994,6.0,1,0,0,0,0,0,0,0,1,0,0,0,16,0,0,,Matches
313,Aleksandr Kolomeytsev,ru RUS,MF,ru Loko Moscow,30,1989,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,Matches
314,Ibrahima Konaté,fr FRA,DF,de RB Leipzig,20,1999,1.2,0,0,0,3,4,0,0,2,1,0,0,0,10,2,0,100.0,Matches
315,Geoffrey Kondogbia,cf CTA,"MF,DF",es Valencia,26,1993,4.5,1,0,0,3,6,2,0,13,9,0,0,0,32,6,7,46.2,Matches
316,Youssouf Koné,ml MLI,DF,fr Lyon,24,1995,4.4,2,0,0,2,4,2,18,11,6,0,0,0,31,3,5,37.5,Matches
317,Yevhen Konoplyanka,ua UKR,"FW,MF",ua Shakhtar,29,1989,2.0,0,0,0,0,8,0,4,1,1,0,0,0,6,1,0,100.0,Matches
318,Odilon Kossounou,ci CIV,DF,be Club Brugge,18,2001,2.0,1,0,0,2,1,0,1,1,3,0,0,0,16,1,1,50.0,Matches
319,Kalidou Koulibaly,sn SEN,DF,it Napoli,28,1991,7.0,2,0,0,8,5,0,0,12,10,0,2,0,48,15,10,60.0,Matches
320,Mateo Kovačić,hr CRO,MF,eng Chelsea,25,1994,6.8,0,0,0,7,7,0,3,7,5,0,0,0,36,3,2,60.0,Matches
321,Viktor Kovalenko,ua UKR,MF,ua Shakhtar,23,1996,3.7,0,0,0,1,9,0,4,2,4,0,0,0,13,1,2,33.3,Matches
322,Rasmus Kristensen,dk DEN,DF,at RB Salzburg,22,1997,5.9,2,0,0,7,1,0,4,5,12,0,0,0,28,6,4,60.0,Matches
323,Toni Kroos,de GER,MF,es Real Madrid,29,1990,6.0,1,0,0,5,9,1,27,9,12,1,0,0,35,0,3,0.0,Matches
324,Grzegorz Krychowiak,pl POL,MF,ru Loko Moscow,29,1990,5.9,2,0,0,7,16,1,1,8,5,0,0,0,31,10,8,55.6,Matches
325,Serhiy Kryvtsov,ua UKR,DF,ua Shakhtar,28,1991,6.0,1,0,0,2,7,0,2,4,3,0,1,0,20,6,8,42.9,Matches
326,Ondřej Kúdela,cz CZE,DF,cz Slavia Prague,32,1987,6.0,2,0,0,5,2,1,1,10,4,0,0,0,29,6,6,50.0,Matches
327,Daniil Kulikov,ru RUS,MF,ru Loko Moscow,21,1998,0.3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,,Matches
328,Layvin Kurzawa,fr FRA,DF,fr Paris S-G,26,1992,2.3,2,0,0,5,0,1,2,6,3,0,0,0,19,2,4,33.3,Matches
329,Daler Kuzyaev,ru RUS,MF,ru Zenit,26,1993,1.5,3,0,0,4,1,0,1,6,0,0,0,0,8,5,3,62.5,Matches
330,Saba Kvirkvelia,ge GEO,DF,ru Loko Moscow,27,1992,1.0,0,0,0,1,0,0,0,2,0,0,0,0,2,1,3,25.0,Matches
331,Rajiv van La Parra,nl NED,FW,rs Red Star,28,1991,3.9,1,0,0,7,6,1,1,1,5,0,0,0,25,2,3,40.0,Matches
332,Zakaria Labyad,ma MAR,FW,nl Ajax,26,1993,0.5,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,100.0,Matches
333,Konrad Laimer,at AUT,"MF,DF",de RB Leipzig,22,1997,7.9,2,0,0,23,9,0,10,4,21,1,0,0,59,7,11,38.9,Matches
334,Érik Lamela,ar ARG,"MF,FW",eng Tottenham,27,1992,2.6,1,0,0,4,3,1,7,1,4,0,0,0,14,0,4,0.0,Matches
335,Noa Lang,nl NED,FW,nl Ajax,20,1999,1.4,0,0,0,0,2,1,3,3,6,0,0,0,10,0,2,0.0,Matches
336,Aymeric Laporte,es ESP,DF,eng Manchester City,25,1994,2.4,0,0,0,0,0,0,1,4,0,0,0,0,14,6,3,66.7,Matches
337,Valentino Lazaro,at AUT,"DF,FW",it Inter,23,1996,1.2,0,0,0,0,1,1,6,1,2,0,0,0,5,1,1,50.0,Matches
338,Thomas Lemar,fr FRA,MF,es Atlético Madrid,23,1995,2.6,0,0,0,2,2,1,10,2,2,0,0,0,13,2,2,50.0,Matches
339,Mario Lemina,ga GAB,MF,tr Galatasaray,25,1993,3.7,3,0,0,12,5,1,1,4,6,0,0,0,22,3,5,37.5,Matches
340,Clément Lenglet,fr FRA,DF,es Barcelona,24,1995,8.0,1,0,0,12,6,1,1,10,4,0,0,0,40,11,10,52.4,Matches
341,Marin Leovac,hr CRO,"DF,MF",hr Dinamo Zagreb,30,1988,5.0,0,0,0,7,1,0,15,8,6,0,0,0,24,3,6,33.3,Matches
342,Robert Lewandowski,pl POL,FW,de Bayern Munich,30,1988,9.8,0,0,0,11,16,4,6,2,6,1,0,0,33,28,27,50.9,Matches
343,Matthijs de Ligt,nl NED,DF,it Juventus,19,1999,6.0,0,0,0,7,3,1,0,6,5,0,0,0,27,17,11,60.7,Matches
344,Dominik Livaković,hr CRO,GK,hr Dinamo Zagreb,24,1995,6.0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,100.0,Matches
345,Fernando Llorente,es ESP,FW,it Napoli,34,1985,1.0,2,0,0,5,1,1,0,1,1,0,0,0,11,13,5,72.2,Matches
346,Marcos Llorente,es ESP,"MF,FW",es Atlético Madrid,24,1995,2.3,0,0,0,1,2,2,2,0,0,0,0,0,10,0,2,0.0,Matches
347,Hugo Lloris,fr FRA,GK,eng Tottenham,32,1986,4.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
348,Giovani Lo Celso,ar ARG,"MF,FW",eng Tottenham,23,1996,3.7,2,0,0,3,8,0,18,5,3,0,0,0,27,4,2,66.7,Matches
349,Stanislav Lobotka,sk SVK,MF,it Napoli,24,1994,0.5,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
350,Renan Lodi,br BRA,DF,es Atlético Madrid,21,1998,8.4,2,0,0,17,18,2,45,16,15,0,0,0,48,6,10,37.5,Matches
351,Ademola Lookman,ng NGA,FW,de RB Leipzig,21,1997,0.8,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,Matches
352,Anthony Lopes,pt POR,GK,fr Lyon,28,1990,10.0,1,0,0,1,1,0,0,0,0,0,1,0,3,3,0,100.0,Matches
353,Maximiliano Lovera,ar ARG,"FW,MF",gr Olympiacos,20,1999,1.1,0,0,0,2,0,0,4,0,0,0,0,0,2,1,2,33.3,Matches
354,Dejan Lovren,hr CRO,DF,eng Liverpool,30,1989,2.6,0,0,0,1,1,0,0,2,2,0,0,0,9,9,3,75.0,Matches
355,Hirving Lozano,mx MEX,"FW,MF",it Napoli,24,1995,4.6,1,0,0,5,6,7,7,4,4,0,0,0,17,4,12,25.0,Matches
356,Caio Lucas Fernandes,ae UAE,"MF,FW",pt Benfica,25,1994,0.4,0,0,0,2,0,0,0,0,0,0,0,0,5,0,2,0.0,Matches
357,Jean Lucas,br BRA,MF,fr Lyon,21,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
358,Jhon Lucumí,co COL,DF,be Genk,21,1998,6.0,1,0,0,1,4,0,1,15,4,0,0,0,40,6,3,66.7,Matches
359,Florentino Luís,pt POR,MF,pt Benfica,19,1999,2.0,1,0,0,3,0,0,0,2,8,0,0,0,15,2,0,100.0,Matches
360,José Luis Gayà,es ESP,DF,es Valencia,24,1995,6.0,0,0,0,5,12,2,19,3,9,1,0,0,28,6,8,42.9,Matches
361,José Luis Palomino,ar ARG,DF,it Atalanta,29,1990,6.3,1,0,0,11,7,0,2,17,15,0,0,0,46,14,7,66.7,Matches
362,Romelu Lukaku,be BEL,FW,it Inter,26,1993,4.5,0,0,0,2,3,11,6,1,1,0,0,0,5,11,18,37.9,Matches
363,Andrey Lunyov,ru RUS,GK,ru Zenit,27,1991,2.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
364,Sebastiano Luperto,it ITA,DF,it Napoli,22,1996,1.5,0,0,0,1,2,0,3,3,0,0,0,0,11,1,2,33.3,Matches
365,Christian Luyindama,cd COD,DF,tr Galatasaray,25,1994,4.0,0,0,0,8,2,0,1,4,6,0,0,0,29,4,8,33.3,Matches
